name;department;line_id;station_id;type;name_station;num_docks_available;cargo_docks;is_installed;date_installed;repair_station;inflator_station;video_monitoring;lockers;vae_refills;automatic_sensors_counting;automatic_video_counting;price;price_navigo;url_subscription;url_find_out_more;project_owner;id_contrat;zdcname;zdcld;municipality;insee_code;intercommunality;x_long;y_lat;Geo Point;Geo Shape;code_sav
Le Vesinet-centre;78.0;RER A;107;consigne;Le Vesinet-centre - Nord;100;;true;2017;True;True;True;False;False;False;False;30 €;0 €;https://idf-mobilites.fr/argbds-parking-velos;;IDFM;33.0;Le Vésinet - Centre;64514;Le Vésinet;78650;CA Saint-Germain Boucles de Seine;2.13512051967;48.8901618001999;48.8901618001999, 2.13512051967;"{""coordinates"": [2.13512051967, 48.8901618002], ""type"": ""Point""}";539
Les Clairieres-de-verneuil;78.0;TRAIN J;1227;abri;;10;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;34.0;Les Clairières de Verneuil;65985;Verneuil-sur-Seine;78642;CU Grand Paris Seine et Oise;1.95505895698406;48.9921054489029;48.9921054489029, 1.95505895698406;"{""coordinates"": [1.95505895698, 48.9921054489], ""type"": ""Point""}";#N/A
Les Saules;94.0;RER C,TRAM 9;901;abri;;20;;true;2023;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Les Saules;69662;Orly;94054;EPT Grand Orly Seine Bièvre;2.418148;48.745739;48.745739, 2.418148;"{""coordinates"": [2.418148, 48.745739], ""type"": ""Point""}";#N/A
Argenteuil;95.0;TRAIN J;65;abri;;30;;true;2017;False;False;True;False;False;False;False;;NC;NC;;Ville d'Argenteuil;51.0;Argenteuil;65063;Argenteuil;95018;EPT Boucle Nord de Seine;2.25684395377;48.9469982864999;48.9469982864999, 2.25684395377;"{""coordinates"": [2.25684395377, 48.9469982865], ""type"": ""Point""}";#N/A
Argenteuil;95.0;TRAIN J;66;abri;;30;;true;2017;False;False;True;False;False;False;False;;NC;NC;;Ville d'Argenteuil;51.0;Argenteuil;65063;Argenteuil;95018;EPT Boucle Nord de Seine;2.25794900892;48.9475267178;48.9475267178, 2.25794900892;"{""coordinates"": [2.25794900892, 48.9475267178], ""type"": ""Point""}";#N/A
Camp Des Loges;78.0;TRAM 13;1036;abri;;8;;true - non labellisé non financé;2022;False;False;False;False;False;False;False;;NC;NC;;IDFM;;Camp des Loges;480927;Saint-Germain-en-Laye;78551;CA Saint-Germain Boucles de Seine;2.081901;48.914121;48.914121, 2.081901;"{""coordinates"": [2.081901, 48.914121], ""type"": ""Point""}";#N/A
Lozere;91.0;RER B;816;abri;;20;;true;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;26.0;Lozère;63029;Palaiseau;91477;CA Paris Saclay;2.211784;48.706273;48.706273, 2.211784;"{""coordinates"": [2.211784, 48.706273], ""type"": ""Point""}";#N/A
Lozere;91.0;RER B;1357;abri;;20;;true;2023;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Lozère;63029;Palaiseau;91477;CA Paris Saclay;2.21265475;48.705820044;48.705820044, 2.21265475;"{""coordinates"": [2.21265475, 48.705820044], ""type"": ""Point""}";#N/A
Luzarches;95.0;TRAIN H;1396;consigne;Luzarches;20;;true;2025;True;True;True;False;True;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1396;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Luzarches;67177;Luzarches;95352;CC Carnelle Pays-De-France;2.4210018510868;49.11730918988;49.11730918988, 2.4210018510868;"{""coordinates"": [2.42100185109, 49.1173091899], ""type"": ""Point""}";548
Lycée Georges Brassens;91.0;TZEN 4;1496;abri;;6;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;23.0;NC;0;;#N/A;CA Grand Paris Sud Seine Essonne Sénart;2.418769;48.62772;48.62772, 2.418769;"{""coordinates"": [2.418769, 48.62772], ""type"": ""Point""}";#N/A
Mairie De Saint-ouen;93.0;METRO 13,METRO 14;550;consigne;Mairie De Saint-ouen;59;1;true;2025;True;True;True;False;False;False;True;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;;RATP;65.0;Mairie de Saint-Ouen;72168;Saint-Ouen-sur-Seine;93070;EPT Plaine Commune;2.334348;48.91326;48.91326, 2.334348;"{""coordinates"": [2.334348, 48.91326], ""type"": ""Point""}";526
Maisons-alfort-alfortville;94.0;RER D;1201;abri;;40;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Maisons-Alfort - Alfortville;73625;;#N/A;EPT Grand Paris Sud Est Avenir;2.42606;48.802364;48.802364, 2.42606;"{""coordinates"": [2.42606, 48.802364], ""type"": ""Point""}";#N/A
Louise Michel;92.0;METRO 3;937;abri;;12;;true;2023;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Louise Michel;73667;Levallois-Perret;92044;EPT Paris Ouest La Défense;2.2880657;48.888761;48.888761, 2.2880657;"{""coordinates"": [2.2880657, 48.888761], ""type"": ""Point""}";#N/A
Malakoff - Plateau De Vanves;92.0;METRO 13;797;consigne;Malakoff - Plateau De Vanves;76;;true;2023;False;False;False;False;False;False;False;30 €;0 €;https://abris-velos.valleesud.fr;;EPT - Vallée Sud Grand Paris;61.0;Malakoff - Plateau de Vanves;73766;Malakoff;92046;EPT Vallée Sud Grand Paris;2.298616;48.822897;48.822897, 2.298616;"{""coordinates"": [2.298616, 48.822897], ""type"": ""Point""}";511
Malakoff - Rue Etienne Dolet;92.0;METRO 13;118;consigne;Malakoff - Rue Etienne Dolet;60;;true;2023;False;False;False;False;False;False;False;30 €;0 €;https://abris-velos.valleesud.fr;;EPT - Vallée Sud Grand Paris;61.0;Malakoff - Rue Etienne Dolet;70562;Malakoff;92046;EPT Vallée Sud Grand Paris;2.297342;48.815444;48.815444, 2.297342;"{""coordinates"": [2.297342, 48.815444], ""type"": ""Point""}";511
Malakoff - Rue Etienne Dolet;92.0;METRO 13;122;abri;;16;;true;2023;False;False;False;False;False;False;False;;NC;NC;;EPT - Vallée Sud Grand Paris;;Malakoff - Rue Etienne Dolet;70562;Malakoff;92046;EPT Vallée Sud Grand Paris;2.297199;48.815575;48.815575, 2.297199;"{""coordinates"": [2.297199, 48.815575], ""type"": ""Point""}";#N/A
Marolles-en-hurepoix;91.0;RER C;211;consigne;Marolles-en-hurepoix;20;;true;2021;False;True;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/211;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Marolles-en-Hurepoix;59948;Marolles-en-Hurepoix;91376;CA Cœur d'Essonne Agglomération;2.2912171288149;48.564712196903;48.564712196903, 2.2912171288149;"{""coordinates"": [2.29121712881, 48.5647121969], ""type"": ""Point""}";548
Massy - Palaiseau;91.0;RER B,RER C,TRAM 12,TRAIN V;588;consigne;Massy Palaiseau – Parvis Tgv;80;;true;2019;True;True;True;False;False;True;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/588;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;26.0;Massy - Palaiseau;63244;Massy;91377;CA Paris Saclay;2.261311;48.725514;48.725514, 2.261311;"{""coordinates"": [2.261311, 48.725514], ""type"": ""Point""}";520
Massy - Verrieres;91.0;RER B,RER C;939;abri;;12;;true;2023;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Massy - Verrières;63320;Massy;91377;CA Paris Saclay;2.273681;48.7341538;48.7341538, 2.273681;"{""coordinates"": [2.273681, 48.7341538], ""type"": ""Point""}";#N/A
Meaux;77.0;TRAIN P;1393;abri;;16;;true;2024;False;True;False;False;False;False;False;NC;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Meaux;68963;Meaux;77284;CA du Pays de Meaux;2.874;48.95775;48.95775, 2.874;"{""coordinates"": [2.874, 48.95775], ""type"": ""Point""}";#N/A
Mennecy;91.0;RER D;1163;abri;;20;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Mennecy;59984;Mennecy;91386;CC du Val d'Essonne;2.433498;48.57077;48.57077, 2.433498;"{""coordinates"": [2.433498, 48.57077], ""type"": ""Point""}";#N/A
Mitry-claye;77.0;RER B,TRAIN K;1210;consigne;Mitry-claye;60;;true;2025;True;True;False;False;True;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1210;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Mitry - Claye;69065;Mitry-Mory;77294;CA Roissy Pays de France;2.6429987194759;48.976087269486;48.976087269486, 2.6429987194759;"{""coordinates"": [2.64299871948, 48.9760872695], ""type"": ""Point""}";548
Mitry-claye;77.0;RER B,TRAIN K;1208;abri;;42;;true;2025;False;False;False;False;False;False;False;NC;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Mitry - Claye;69065;Mitry-Mory;77294;CA Roissy Pays de France;2.642126;48.975504;48.975504, 2.642126;"{""coordinates"": [2.642126, 48.975504], ""type"": ""Point""}";#N/A
Moret-veneux-les-sablons;77.0;TRAIN R;1362;abri;;66;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Moret - Veneux-les-Sablons;61410;Moret-Loing-et-Orvanne;77316;CC Moret Seine et Loing;2.801156;48.37817;48.37817, 2.801156;"{""coordinates"": [2.801156, 48.37817], ""type"": ""Point""}";#N/A
Moret-veneux-les-sablons;77.0;TRAIN R;180;consigne;Moret-veneux-les-sablons;40;;true;2018;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/180;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Moret - Veneux-les-Sablons;61410;Moret-Loing-et-Orvanne;77316;CC Moret Seine et Loing;2.7998201076726;48.378094343295;48.378094343295, 2.7998201076726;"{""coordinates"": [2.79982010767, 48.3780943433], ""type"": ""Point""}";548
Moret-veneux-les-sablons;77.0;TRAIN R;1360;abri;;20;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Moret - Veneux-les-Sablons;61410;Moret-Loing-et-Orvanne;77316;CC Moret Seine et Loing;2.799894;48.378141;48.378141, 2.799894;"{""coordinates"": [2.799894, 48.378141], ""type"": ""Point""}";#N/A
Mouroux;77.0;TRAIN P;761;abri;;12;;true;2025;True;False;False;False;False;False;False;;NC;NC;;IDFM;12.0;Mouroux;67944;Mouroux;77320;CA Coulommiers Pays de Brie;3.04225280872033;48.8141830981773;48.8141830981773, 3.04225280872033;"{""coordinates"": [3.04225280872, 48.8141830982], ""type"": ""Point""}";533
Mouroux;77.0;TRAIN P;762;consigne;Mouroux;10;;true;2025;True;True;True;False;False;True;False;30 €;0 €;NC;;IDFM;12.0;Mouroux;67944;Mouroux;77320;CA Coulommiers Pays de Brie;3.04222062221153;48.8141336433447;48.8141336433447, 3.04222062221153;"{""coordinates"": [3.04222062221, 48.8141336433], ""type"": ""Point""}";533
Nangis;77.0;TRAIN P;1069;consigne;Nangis;15;;true;2024;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1069;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Nangis;62168;Nangis;77327;CC Brie Nangissienne;3.0121626112013;48.561476901575;48.561476901575, 3.0121626112013;"{""coordinates"": [3.0121626112, 48.5614769016], ""type"": ""Point""}";548
Nanteuil-saacy;77.0;TRAIN P;233;abri;;20;;true;2020;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Nanteuil - Saâcy;69072;Saâcy-sur-Marne;77397;CA Coulommiers Pays de Brie;3.21930279084;48.974026549;48.974026549, 3.21930279084;"{""coordinates"": [3.21930279084, 48.974026549], ""type"": ""Point""}";#N/A
Nanteuil-saacy;77.0;TRAIN P;1258;abri;;10;;true;2023;False;True;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Nanteuil - Saâcy;69072;Saâcy-sur-Marne;77397;CA Coulommiers Pays de Brie;3.220385;48.973852;48.973852, 3.220385;"{""coordinates"": [3.220385, 48.973852], ""type"": ""Point""}";#N/A
Nogent-le-perreux;94.0;RER E;164;abri;;28;;true;2018;False;False;False;False;False;False;False;;NC;NC;;Département - Val-de-Marne;;Nogent - Le Perreux;71609;Nogent-sur-Marne;94052;EPT Paris Est Marne et Bois;2.49392851907;48.8385044317999;48.8385044317999, 2.49392851907;"{""coordinates"": [2.49392851907, 48.8385044318], ""type"": ""Point""}";#N/A
Notre Dame Des Anges;93.0;TRAM 4;1009;abri;;12;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;Notre-Dame des Anges;477285;Montfermeil;93047;EPT Grand Paris Grand Est;2.556592;48.900407;48.900407, 2.556592;"{""coordinates"": [2.556592, 48.900407], ""type"": ""Point""}";#N/A
Palaiseau - Villebon;91.0;RER B;700;consigne;Palaiseau - Villebon;36;;true;2024;False;False;False;False;False;True;False;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;;RATP;65.0;Palaiseau - Villebon;63067;Palaiseau;91477;CA Paris Saclay;2.237233;48.70749;48.70749, 2.237233;"{""coordinates"": [2.237233, 48.70749], ""type"": ""Point""}";526
Pantin;93.0;RER E,TRAM 3B;234;consigne;Pantin;56;;true;2019;False;False;True;False;False;True;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/234;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Pantin;72421;Pantin;93055;EPT Est Ensemble;2.4009849290595;48.897692287884;48.897692287884, 2.4009849290595;"{""coordinates"": [2.40098492906, 48.8976922879], ""type"": ""Point""}";548
Paris Austerlitz;75.0;RER C,METRO 5,METRO 10;1049;abri;;44;;true;2024;False;False;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Gare d'Austerlitz;71135;Paris 13e Arrondissement;75113;Ville de Paris;2.366784;48.842078;48.842078, 2.366784;"{""coordinates"": [2.366784, 48.842078], ""type"": ""Point""}";#N/A
Paris Austerlitz;75.0;RER C,METRO 5,METRO 10;1048;abri;;43;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Gare d'Austerlitz;71135;Paris 13e Arrondissement;75113;Ville de Paris;2.367053;48.842044;48.842044, 2.367053;"{""coordinates"": [2.367053, 48.842044], ""type"": ""Point""}";#N/A
Paris Gare De Lyon;75.0;METRO 1,METRO 14,RER A,RER D,TRAIN R;1076;abri;;244;;true;2023;True;True;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Gare de Lyon;73626;Paris 12e Arrondissement;75112;Ville de Paris;2.37313330871945;48.8442004366028;48.8442004366028, 2.37313330871945;"{""coordinates"": [2.37313330872, 48.8442004366], ""type"": ""Point""}";#N/A
Paris Gare Du Nord;75.0;METRO 4,METRO 5,RER B,RER D,RER E,TRAIN H,TRAIN K;869;abri;;50;;true;2024;False;False;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Gare du Nord;71410;Paris 18e Arrondissement;75118;Ville de Paris;2.35632860888;48.8809220249999;48.8809220249999, 2.35632860888;"{""coordinates"": [2.35632860888, 48.880922025], ""type"": ""Point""}";#N/A
Rueil-malmaison;92.0;RER A;36;consigne;Rueil-malmaison;398;;true;2015;False;False;True;False;False;False;False;30 €;0 €;https://portail.cykleo.fr/keolis_park_idf;;Ville de Rueil-Malmaison;66.0;Rueil-Malmaison;70902;Rueil-Malmaison;92063;EPT Paris Ouest La Défense;2.17177921013;48.8872567191;48.8872567191, 2.17177921013;"{""coordinates"": [2.17177921013, 48.8872567191], ""type"": ""Point""}";510
Pierrelaye;95.0;RER C,TRAIN H;131;consigne;Pierrelaye;20;;true;2017;False;True;True;False;True;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/131;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Pierrelaye;66491;Pierrelaye;95488;CA Val Parisis;2.1540145521229;49.019464572767;49.019464572767, 2.1540145521229;"{""coordinates"": [2.15401455212, 49.0194645728], ""type"": ""Point""}";548
Val D'argenteuil;95.0;TRAIN J;184;abri;;30;;true;2018;False;False;False;False;False;False;False;;NC;NC;;Ville d'Argenteuil;51.0;Val d'Argenteuil;65110;Argenteuil;95018;EPT Boucle Nord de Seine;2.23111005664;48.9503043671999;48.9503043671999, 2.23111005664;"{""coordinates"": [2.23111005664, 48.9503043672], ""type"": ""Point""}";#N/A
Vaucresson;92.0;TRAIN L;1186;consigne;Vaucresson;40;;true;2025;False;False;False;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1186;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Vaucresson;70705;Vaucresson;92076;EPT Paris Ouest La Défense;2.1520833026131;48.837048720619;48.837048720619, 2.1520833026131;"{""coordinates"": [2.15208330261, 48.8370487206], ""type"": ""Point""}";548
Bruyeres-sur-oise;95.0;TRAIN H;1151;abri;;20;;true;2025;True;True;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Bruyères-sur-Oise;67325;Bruyères-sur-Oise;95116;CC du Haut Val d'Oise;2.32659;49.155146;49.155146, 2.32659;"{""coordinates"": [2.32659, 49.155146], ""type"": ""Point""}";#N/A
Champagne-sur-oise;95.0;TRAIN H;1152;abri;;20;;true;2024;True;True;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Champagne-sur-Oise;67241;Champagne-sur-Oise;95134;CC du Haut Val d'Oise;2.241891;49.135992;49.135992, 2.241891;"{""coordinates"": [2.241891, 49.135992], ""type"": ""Point""}";#N/A
Pontoise;95.0;RER C,TRAIN H,TRAIN J;665;abri;;68;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Pontoise;66816;Pontoise;95500;CA de Cergy-Pontoise;2.09477547055541;49.0461711390864;49.0461711390864, 2.09477547055541;"{""coordinates"": [2.09477547056, 49.0461711391], ""type"": ""Point""}";#N/A
Republique - Marx Dormoy;93.0;TRAM 4;1015;abri;;12;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;République - Marx Dormoy;73354;Livry-Gargan;93046;EPT Grand Paris Grand Est;2.523622;48.905981;48.905981, 2.523622;"{""coordinates"": [2.523622, 48.905981], ""type"": ""Point""}";#N/A
Republique - Marx Dormoy;93.0;TRAM 4;437;abri;;6;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;République - Marx Dormoy;73354;Livry-Gargan;93046;EPT Grand Paris Grand Est;2.523217;48.906187;48.906187, 2.523217;"{""coordinates"": [2.523217, 48.906187], ""type"": ""Point""}";#N/A
Robinson;92.0;RER B;764;abri;;12;;true;2024;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Robinson;427230;Sceaux;92071;EPT Vallée Sud Grand Paris;2.28135005;48.779499;48.779499, 2.28135005;"{""coordinates"": [2.28135005, 48.779499], ""type"": ""Point""}";#N/A
Roissy-en-brie;77.0;RER E;169;abri;;24;;true;2018;False;False;False;False;False;False;False;;NC;NC;;CA - Paris Vallée de la Marne;56.0;Roissy-en-Brie;67839;Roissy-en-Brie;77390;CA Paris - Vallée de la Marne;2.64982525852;48.7955722425;48.7955722425, 2.64982525852;"{""coordinates"": [2.64982525852, 48.7955722425], ""type"": ""Point""}";#N/A
Rosny-sous-bois;93.0;RER E;1135;abri;;20;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Rosny-sous-Bois;71935;Rosny-sous-Bois;93064;EPT Grand Paris Grand Est;2.48535958213065;48.8705191201071;48.8705191201071, 2.48535958213065;"{""coordinates"": [2.48535958213, 48.8705191201], ""type"": ""Point""}";#N/A
